Project ID,Project Name,Project Start Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,Community Board,Council District,Census Tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units,Program Group,Project Completion Date,Extended Affordability Status,Planned Tax Benefit,subject_to_ll44,Financing Type
63372,Village East Towers (HDC),2016-12-29T00:00:00.000,804721,710,EAST 11 STREET,Manhattan,10009,1003820100,1078022,MN-03,2,28,MN0303,40.726105,-73.976246,40.726086,-73.976473,2016-12-29T00:00:00.000,Preservation,No,Prevailing Wage,,,,,72.0,,,36.0,18.0,18.0,,,,,,72.0,72.0,72,Multifamily Finance Program,2016-12-29T00:00:00.000,No,Article II,False,Not Subject to LL44
63372,Village East Towers (HDC),2016-12-29T00:00:00.000,804722,711,EAST 11 STREET,Manhattan,10009,1003820100,1078022,MN-03,2,28,MN0303,40.726231,-73.976509,40.726086,-73.976473,2016-12-29T00:00:00.000,Preservation,No,Prevailing Wage,,,,,16.0,,16.0,,,,,,,,,16.0,16.0,16,Multifamily Finance Program,2016-12-29T00:00:00.000,No,Article II,False,Not Subject to LL44
63373,Arverne View Apartments (AKA Ocean Village),2016-12-21T00:00:00.000,811250,105,BEACH 56 PLACE,Queens,11692,4159260001,4459312,QN-14,31,97202,QN1402,40.59106,-73.78614,40.590717,-73.787495,2016-12-21T00:00:00.000,Preservation,Yes,Prevailing Wage,,,40.0,,,,4.0,10.0,15.0,9.0,1.0,1.0,,,40.0,,40.0,40,Multifamily Finance Program,2016-12-21T00:00:00.000,Yes,Article II,False,Not Subject to LL44
63373,Arverne View Apartments (AKA Ocean Village),2016-12-21T00:00:00.000,811251,119,BEACH 56 PLACE,Queens,11692,4159260001,4459310,QN-14,31,97202,QN1402,40.591167,-73.786154,40.590717,-73.787495,2016-12-21T00:00:00.000,Preservation,Yes,Prevailing Wage,,,40.0,,,,4.0,10.0,15.0,9.0,1.0,1.0,,,40.0,,40.0,40,Multifamily Finance Program,2016-12-21T00:00:00.000,Yes,Article II,False,Not Subject to LL44
63373,Arverne View Apartments (AKA Ocean Village),2016-12-21T00:00:00.000,811252,129,BEACH 56 PLACE,Queens,11692,4159260001,4459308,QN-14,31,97202,QN1402,40.591241,-73.786161,40.590717,-73.787495,2016-12-21T00:00:00.000,Preservation,Yes,Prevailing Wage,,,32.0,,,,3.0,8.0,12.0,8.0,1.0,,,,32.0,,32.0,32,Multifamily Finance Program,2016-12-21T00:00:00.000,Yes,Article II,False,Not Subject to LL44
63373,Arverne View Apartments (AKA Ocean Village),2016-12-21T00:00:00.000,811253,141,BEACH 56 PLACE,Queens,11692,4159260001,4459306,QN-14,31,97202,QN1402,40.591332,-73.786172,40.590717,-73.787495,2016-12-21T00:00:00.000,Preservation,Yes,Prevailing Wage,,,217.0,,,,21.0,53.0,82.0,51.0,5.0,5.0,,,217.0,,217.0,217,Multifamily Finance Program,2016-12-21T00:00:00.000,Yes,Article II,False,Not Subject to LL44
63373,Arverne View Apartments (AKA Ocean Village),2016-12-21T00:00:00.000,811254,102,BEACH 59 STREET,Queens,11692,4159260001,4459313,QN-14,31,97202,QN1402,40.590129,-73.7887,40.590717,-73.787495,2016-12-21T00:00:00.000,Preservation,Yes,Prevailing Wage,,,56.0,,,,6.0,14.0,21.0,13.0,1.0,1.0,,,56.0,,56.0,56,Multifamily Finance Program,2016-12-21T00:00:00.000,Yes,Article II,False,Not Subject to LL44
63373,Arverne View Apartments (AKA Ocean Village),2016-12-21T00:00:00.000,811255,116,BEACH 59 STREET,Queens,11692,4159260001,4459311,QN-14,31,97202,QN1402,40.590225,-73.78871,40.590717,-73.787495,2016-12-21T00:00:00.000,Preservation,Yes,Prevailing Wage,,,16.0,,,,2.0,4.0,6.0,4.0,,,,,16.0,,16.0,16,Multifamily Finance Program,2016-12-21T00:00:00.000,Yes,Article II,False,Not Subject to LL44
63373,Arverne View Apartments (AKA Ocean Village),2016-12-21T00:00:00.000,811256,122,BEACH 59 STREET,Queens,11692,4159260001,4459309,QN-14,31,97202,QN1402,40.590269,-73.788717,40.590717,-73.787495,2016-12-21T00:00:00.000,Preservation,Yes,Prevailing Wage,,,40.0,,,,4.0,10.0,15.0,9.0,1.0,1.0,,,40.0,,40.0,40,Multifamily Finance Program,2016-12-21T00:00:00.000,Yes,Article II,False,Not Subject to LL44
63373,Arverne View Apartments (AKA Ocean Village),2016-12-21T00:00:00.000,811257,132,BEACH 59 STREET,Queens,11692,4159260001,4459307,QN-14,31,97202,QN1402,40.590338,-73.788724,40.590717,-73.787495,2016-12-21T00:00:00.000,Preservation,Yes,Prevailing Wage,,,32.0,,,,3.0,8.0,12.0,8.0,1.0,,,,32.0,,32.0,32,Multifamily Finance Program,2016-12-21T00:00:00.000,Yes,Article II,False,Not Subject to LL44
63373,Arverne View Apartments (AKA Ocean Village),2016-12-21T00:00:00.000,811258,146,BEACH 59 STREET,Queens,11692,4159260001,4459305,QN-14,31,97202,QN1402,40.590434,-73.788735,40.590717,-73.787495,2016-12-21T00:00:00.000,Preservation,Yes,Prevailing Wage,,,206.0,,,,20.0,51.0,77.0,49.0,5.0,4.0,,,206.0,,206.0,206,Multifamily Finance Program,2016-12-21T00:00:00.000,Yes,Article II,False,Not Subject to LL44
63373,Arverne View Apartments (AKA Ocean Village),2016-12-21T00:00:00.000,811858,57-07,SHORE FRONT PARKWAY,Queens,11692,4159260001,4312847,QN-14,31,97202,QN1402,40.592069,-73.786717,40.590717,-73.787495,2016-12-21T00:00:00.000,Preservation,Yes,Prevailing Wage,,,198.0,,,,20.0,49.0,74.0,47.0,4.0,4.0,,,198.0,,198.0,198,Multifamily Finance Program,2016-12-21T00:00:00.000,Yes,Article II,False,Not Subject to LL44
63373,Arverne View Apartments (AKA Ocean Village),2016-12-21T00:00:00.000,811859,57-15,SHORE FRONT PARKWAY,Queens,11692,4159260001,4536731,QN-14,31,97202,QN1402,40.592098,-73.787819,40.590717,-73.787495,2016-12-21T00:00:00.000,Preservation,Yes,Prevailing Wage,,,216.0,,,,21.0,53.0,81.0,51.0,5.0,5.0,,,216.0,,216.0,216,Multifamily Finance Program,2016-12-21T00:00:00.000,Yes,Article II,False,Not Subject to LL44
63553,CONFIDENTIAL,2016-12-20T00:00:00.000,,----,----,Queens,,,,QN-12,31,,,,,,,2016-12-20T00:00:00.000,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,1,Homeowner Assistance Program,2016-12-20T00:00:00.000,No,,False,Not Subject to LL44
63554,CONFIDENTIAL,2016-12-14T00:00:00.000,,----,----,Brooklyn,,,,BK-08,36,,,,,,,2016-12-14T00:00:00.000,New Construction,No,Non Prevailing Wage,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,1,Homeowner Assistance Program,2016-12-14T00:00:00.000,No,,False,Not Subject to LL44
63716,CONFIDENTIAL,2016-12-09T00:00:00.000,,----,----,Bronx,,,,BX-12,12,,,,,,,2016-12-09T00:00:00.000,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,1,Homeowner Assistance Program,2016-12-09T00:00:00.000,No,,False,Not Subject to LL44
63717,CONFIDENTIAL,2016-12-27T00:00:00.000,,----,----,Brooklyn,,,,BK-18,46,,,,,,,2016-12-27T00:00:00.000,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,1,Homeowner Assistance Program,2016-12-27T00:00:00.000,No,,False,Not Subject to LL44
63732,EVERGREEN GARDENS,2017-06-29T00:00:00.000,966797,54,NOLL STREET,Brooklyn,11206,3031520001,3418158,BK-04,34,391,BK0401,40.700554,-73.934214,40.700345,-73.933709,2019-05-02T00:00:00.000,New Construction,No,Non Prevailing Wage,,,96.0,,,,22.0,53.0,21.0,,,,,,96.0,,96.0,443,Multifamily Incentives Program,2020-02-06T00:00:00.000,No,421a,False,Not Subject to LL44
63732,EVERGREEN GARDENS,2017-06-29T00:00:00.000,975616,123,MELROSE STREET,Brooklyn,11206,3031520048,3426367,BK-04,34,391,BK0401,40.699546,-73.933007,40.699766,-73.933461,2020-02-06T00:00:00.000,New Construction,No,Non Prevailing Wage,,,87.0,,,,34.0,34.0,19.0,,,,,,87.0,,87.0,468,Multifamily Incentives Program,2020-02-06T00:00:00.000,No,421a,False,Not Subject to LL44
63734,BRISA. 1488 NY AVE. BPHN SENIOR RESIDENCES,2018-10-18T00:00:00.000,927013,1488,NEW YORK AVENUE,Brooklyn,11210,3049967501,3336201,BK-17,45,78802,BK1702,40.636835,-73.945176,40.636656,-73.945465,2021-03-01T00:00:00.000,New Construction,No,Prevailing Wage,88.0,,,,,1.0,88.0,1.0,,,,,,,89.0,,89.0,89,Multifamily Finance Program,2021-03-01T00:00:00.000,No,420c,True,HPD Financed
63736,CONFIDENTIAL,2016-12-05T00:00:00.000,,----,----,Queens,,,,QN-03,21,,,,,,,2016-12-05T00:00:00.000,New Construction,No,Non Prevailing Wage,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,1,Homeowner Assistance Program,2016-12-05T00:00:00.000,No,,False,Not Subject to LL44
63737,CONFIDENTIAL,2016-12-15T00:00:00.000,,----,----,Bronx,,,,BX-12,12,,,,,,,2016-12-15T00:00:00.000,New Construction,No,Non Prevailing Wage,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,1,Homeowner Assistance Program,2016-12-15T00:00:00.000,No,,False,Not Subject to LL44
63738,CONFIDENTIAL,2016-12-30T00:00:00.000,,----,----,Bronx,,,,BX-09,18,,,,,,,2016-12-30T00:00:00.000,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,1,Homeowner Assistance Program,2016-12-30T00:00:00.000,No,,False,Not Subject to LL44
63751,MOSHOLU GRAND,2018-06-22T00:00:00.000,927005,150,VAN CORTLANDT AVENUE EAST,Bronx,10458,2033137501,2129326,BX-07,11,413,BX0702,40.87704,-73.884514,40.876732,-73.884515,2020-08-13T00:00:00.000,New Construction,No,Non Prevailing Wage,16.0,15.0,97.0,23.0,,1.0,12.0,70.0,44.0,26.0,,,,,152.0,,152.0,152,Multifamily Finance Program,2020-08-13T00:00:00.000,No,Article XI,True,HPD Financed
63757,SPOFFORD DETENTION CENTER PHASE 2,2023-06-28T00:00:00.000,1008198,1223,SPOFFORD AVENUE,Bronx,10474,2027380002,2000000,BX-02,17,9301,BX0201,40.813898,-73.890537,40.814757,-73.889915,,New Construction,No,Non Prevailing Wage,54.0,58.0,111.0,,,1.0,56.0,86.0,40.0,42.0,,,,,224.0,,224.0,224,Multifamily Finance Program,,No,420c,True,HPD Financed
63757,SPOFFORD DETENTION CENTER PHASE 2,2023-06-28T00:00:00.000,1008199,1217,SPOFFORD AVENUE,Bronx,10474,,,BX-02,17,9301,BX0201,40.813885,-73.890628,,,,New Construction,No,Non Prevailing Wage,32.0,34.0,68.0,,,1.0,26.0,22.0,58.0,23.0,6.0,,,,135.0,,135.0,135,Multifamily Finance Program,,No,420c,True,HPD Financed
63760,DANCE THEATRE OF HARLEM,2017-06-30T00:00:00.000,977463,847,ST NICHOLAS AVENUE,Manhattan,10031,1020677502,1090196,MN-09,7,23501,MN0903,40.828996,-73.942123,40.829043,-73.942459,2019-11-29T00:00:00.000,New Construction,No,Non Prevailing Wage,,9.0,29.0,,,1.0,15.0,10.0,14.0,,,,,,39.0,,39.0,39,Small Homes Program,2019-11-29T00:00:00.000,No,420c,True,HPD Financed
63761,168TH STREET GARAGE,2018-06-29T00:00:00.000,1000088,92-23,168 STREET,Queens,11433,4102097501,4617186,QN-12,27,444,QN1201,40.705757,-73.792164,40.705591,-73.791666,2021-10-14T00:00:00.000,New Construction,No,Non Prevailing Wage,20.0,39.0,193.0,134.0,,1.0,38.0,160.0,165.0,24.0,,,,,387.0,,387.0,387,Multifamily Finance Program,2023-10-10T00:00:00.000,No,Article XI,True,HPD Financed
63763,CONEY ISLAND PHASE 1 (L&M),2018-06-29T00:00:00.000,984726,2926,WEST 19 STREET,Brooklyn,11224,3070607501,3426189,BK-13,47,326,BK1302,40.576052,-73.985756,40.575734,-73.986242,2021-12-06T00:00:00.000,New Construction,No,Non Prevailing Wage,90.0,89.0,244.0,22.0,,1.0,113.0,175.0,121.0,37.0,,,,,446.0,,446.0,446,Multifamily Finance Program,2023-05-01T00:00:00.000,No,420c,True,HPD Financed
63764,CONEY ISLAND PHASE 2,2021-12-22T00:00:00.000,1000227,1607,SURF AVENUE,Brooklyn,11224,,,BK-13,47,326,BK1302,40.575401,-73.983636,,,2024-04-05T00:00:00.000,New Construction,No,Non Prevailing Wage,94.0,94.0,148.0,39.0,,1.0,94.0,105.0,151.0,26.0,,,,,376.0,,376.0,376,Multifamily Finance Program,,No,420c,True,HPD Financed
63765,CONEY ISLAND PHASE 3,2025-06-26T00:00:00.000,1013804,1709,SURF AVENUE,Brooklyn,11224,3070610027,3189580,BK-13,47,326,BK1302,40.575284,-73.984708,40.575555,-73.985245,,New Construction,No,Non Prevailing Wage,110.0,100.0,209.0,,,1.0,107.0,107.0,175.0,31.0,,,,,420.0,,420.0,420,Multifamily Finance Program,,No,Article XI,True,HPD Financed
63766,1001 WHITLOCK AVENUE,2023-06-29T00:00:00.000,1004608,1001,WHITLOCK AVENUE,Bronx,10459,2027560085,2000000,BX-02,17,119,BX0202,40.823427,-73.887057,40.824204,-73.887052,,New Construction,No,Non Prevailing Wage,72.0,61.0,131.0,,,1.0,59.0,109.0,84.0,13.0,,,,,265.0,,265.0,265,Multifamily Finance Program,,No,420c,True,HPD Financed
63768,UPS. 1415 OGDEN AVENUE,2024-08-21T00:00:00.000,975398,1415,OGDEN AVENUE,Bronx,10452,2025360029,2003566,BX-04,16,201,BX0402,40.84309,-73.923798,40.843027,-73.924102,,New Construction,No,Non Prevailing Wage,59.0,,25.0,,,1.0,23.0,32.0,19.0,11.0,,,,,85.0,,85.0,85,Multifamily Finance Program,,No,420c,False,Not Subject to LL44
63769,LINWOOD PARK APARTMENTS,2018-06-28T00:00:00.000,976030,3002,ATLANTIC AVENUE,Brooklyn,11208,3039710019,3000000,BK-05,37,1168,BK0501,40.678249,-73.883607,40.678012,-73.88333,2020-11-04T00:00:00.000,New Construction,No,Non Prevailing Wage,38.0,2.0,59.0,,,1.0,25.0,25.0,34.0,16.0,,,,,100.0,,100.0,100,Multifamily Finance Program,2020-11-10T00:00:00.000,No,420c,True,HPD Financed
63771,700 MANIDA STREET,2018-06-27T00:00:00.000,984735,700,MANIDA STREET,Bronx,10474,2027630108,2128935,BX-02,17,9301,BX0201,40.814412,-73.888365,40.814623,-73.888065,2021-06-29T00:00:00.000,New Construction,No,Non Prevailing Wage,46.0,29.0,32.0,,,1.0,25.0,44.0,19.0,20.0,,,,,108.0,,108.0,108,Multifamily Finance Program,2021-06-29T00:00:00.000,No,420c,True,HPD Financed
63772,BRONX POINT A,2020-12-29T00:00:00.000,975365,65,EAST 149 STREET,Bronx,10451,2023567501,2000000,BX-04,8,6301,BX0401,40.819556,-73.931304,40.820256,-73.931462,2023-11-02T00:00:00.000,New Construction,No,Non Prevailing Wage,163.0,108.0,162.0,108.0,,1.0,135.0,192.0,122.0,93.0,,,,,542.0,,542.0,542,Multifamily Finance Program,2024-11-21T00:00:00.000,No,,True,HPD Financed
63774,ST. FRANCIS,2021-06-24T00:00:00.000,997258,1544,SHAKESPEARE AVENUE,Bronx,10452,2028720148,2129668,BX-05,14,21301,BX0501,40.845717,-73.919234,40.845725,-73.918937,2024-01-09T00:00:00.000,New Construction,No,Non Prevailing Wage,42.0,24.0,49.0,,,1.0,28.0,47.0,35.0,6.0,,,,,116.0,,116.0,116,Multifamily Finance Program,2024-01-09T00:00:00.000,No,420c,True,HPD Financed
63775,BEACH GREEN DUNES - PHASE 2,2017-12-15T00:00:00.000,957258,4519,ROCKAWAY BEACH BOULEVARD,Queens,11691,4158537502,4617504,QN-14,31,97204,QN1402,40.593595,-73.776547,40.59322,-73.776977,2019-11-07T00:00:00.000,New Construction,No,Non Prevailing Wage,26.0,25.0,75.0,,,1.0,20.0,59.0,36.0,12.0,,,,,127.0,,127.0,127,Multifamily Finance Program,2019-11-07T00:00:00.000,No,420c,True,HPD Financed
63776,EBENEZER PLAZA PHASE II,2022-06-29T00:00:00.000,991993,589,CHRISTOPHER AVENUE,Brooklyn,11212,3038610001,3428616,BK-16,42,920,BK1602,40.657206,-73.902652,40.657384,-73.902205,2025-06-13T00:00:00.000,New Construction,No,Non Prevailing Wage,53.0,51.0,103.0,,,1.0,16.0,116.0,60.0,16.0,,,,,208.0,,208.0,208,Multifamily Finance Program,,No,420c,True,HPD Financed
63777,APEX PLACE,2019-06-26T00:00:00.000,1008644,62-11,108 STREET,Queens,11375,4021597501,4619475,QN-06,24,745,QN0602,40.73653,-73.851437,40.736965,-73.850733,2022-05-19T00:00:00.000,New Construction,No,Non Prevailing Wage,19.0,37.0,37.0,90.0,,,16.0,74.0,77.0,16.0,,,,,183.0,,183.0,183,Multifamily Finance Program,2023-01-30T00:00:00.000,No,Article XI,True,HPD Financed
63777,APEX PLACE,2019-06-26T00:00:00.000,1008645,108-60,HORACE HARDING EXPWY,Queens,11375,,,QN-06,24,745,QN0602,40.737954,-73.849006,,,2022-12-30T00:00:00.000,New Construction,No,Non Prevailing Wage,14.0,29.0,28.0,72.0,,1.0,12.0,48.0,73.0,11.0,,,,,144.0,,144.0,144,Multifamily Finance Program,2023-01-30T00:00:00.000,No,Article XI,True,HPD Financed
63777,APEX PLACE,2019-06-26T00:00:00.000,1008646,108-75,62 DRIVE,Queens,11375,4021597501,4619735,QN-06,24,745,QN0602,40.736236,-73.849168,40.736658,-73.848936,2023-01-30T00:00:00.000,New Construction,No,Non Prevailing Wage,11.0,23.0,23.0,58.0,,,11.0,46.0,46.0,12.0,,,,,115.0,,115.0,115,Multifamily Finance Program,2023-01-30T00:00:00.000,No,Article XI,True,HPD Financed
63778,153-19 JAMAICA AVENUE,2018-12-20T00:00:00.000,990650,153-24,90 ROAD,Queens,11432,4097547501,4619413,QN-12,27,240,QN1201,40.703414,-73.801916,40.703262,-73.801588,2023-05-10T00:00:00.000,New Construction,No,Non Prevailing Wage,,,138.0,,,,37.0,64.0,37.0,,,,,,138.0,,138.0,139,Multifamily Incentives Program,2023-05-10T00:00:00.000,No,420c,False,Not Subject to LL44
63790,NEWSTART REALTY HDFC.HPO.FY17,2017-10-31T00:00:00.000,45481,2272,ANDREWS AVENUE NORTH,Bronx,10468,2032180009,2014736,BX-07,14,255,BX0701,40.860897,-73.907831,40.860497,-73.907846,2017-10-31T00:00:00.000,Preservation,Yes,Non Prevailing Wage,,2.0,24.0,,,1.0,,21.0,2.0,4.0,,,,,27.0,,27.0,27,Multifamily Finance Program,2017-10-31T00:00:00.000,Yes,Article XI,False,Not Subject to LL44
63790,NEWSTART REALTY HDFC.HPO.FY17,2017-10-31T00:00:00.000,77235,1184,EVERGREEN AVENUE,Bronx,10472,2037380033,2023773,BX-09,17,5002,BX0901,40.827771,-73.880881,40.827906,-73.880639,2017-10-31T00:00:00.000,Preservation,Yes,Non Prevailing Wage,,8.0,40.0,,,1.0,,32.0,17.0,,,,,,49.0,,49.0,49,Multifamily Finance Program,2017-10-31T00:00:00.000,Yes,Article XI,False,Not Subject to LL44
63790,NEWSTART REALTY HDFC.HPO.FY17,2017-10-31T00:00:00.000,80070,1082,GERARD AVENUE,Bronx,10452,2024780012,2002945,BX-04,16,195,BX0401,40.832357,-73.922079,40.832464,-73.921718,2017-10-31T00:00:00.000,Preservation,Yes,Non Prevailing Wage,1.0,16.0,44.0,,,1.0,,51.0,10.0,1.0,,,,,62.0,,62.0,62,Multifamily Finance Program,2017-10-31T00:00:00.000,Yes,Article XI,False,Not Subject to LL44
63790,NEWSTART REALTY HDFC.HPO.FY17,2017-10-31T00:00:00.000,94193,1334,MANOR AVENUE,Bronx,10472,2038660027,2027473,BX-09,17,56,BX0901,40.832412,-73.877191,40.832741,-73.876988,2017-10-31T00:00:00.000,Preservation,Yes,Non Prevailing Wage,,2.0,15.0,,,,,9.0,8.0,,,,,,17.0,,17.0,17,Multifamily Finance Program,2017-10-31T00:00:00.000,Yes,Article XI,False,Not Subject to LL44
63790,NEWSTART REALTY HDFC.HPO.FY17,2017-10-31T00:00:00.000,94194,1338,MANOR AVENUE,Bronx,10472,2038660029,2027474,BX-09,17,56,BX0901,40.832494,-73.877209,40.832878,-73.87702,2017-10-31T00:00:00.000,Preservation,Yes,Non Prevailing Wage,,4.0,12.0,,,1.0,,9.0,8.0,,,,,,17.0,,17.0,17,Multifamily Finance Program,2017-10-31T00:00:00.000,Yes,Article XI,False,Not Subject to LL44
63790,NEWSTART REALTY HDFC.HPO.FY17,2017-10-31T00:00:00.000,121274,111,FATHER ZEISER PLACE,Bronx,10468,2032190212,2014822,BX-07,14,263,BX0701,40.864232,-73.904522,40.864452,-73.904569,2017-10-31T00:00:00.000,Preservation,Yes,Non Prevailing Wage,1.0,5.0,20.0,,,1.0,,16.0,7.0,4.0,,,,,27.0,,27.0,27,Multifamily Finance Program,2017-10-31T00:00:00.000,Yes,Article XI,False,Not Subject to LL44
63790,NEWSTART REALTY HDFC.HPO.FY17,2017-10-31T00:00:00.000,122776,1210,WHEELER AVENUE,Bronx,10472,2037720010,2025107,BX-09,17,54,BX0901,40.829075,-73.880229,40.829025,-73.87994,2017-10-31T00:00:00.000,Preservation,Yes,Non Prevailing Wage,,7.0,10.0,,,,5.0,7.0,1.0,4.0,,,,,17.0,,17.0,17,Multifamily Finance Program,2017-10-31T00:00:00.000,Yes,Article XI,False,Not Subject to LL44
63791,REBIRTH REALTY CORP HDFC.HPO.FY18,2017-10-31T00:00:00.000,45588,1644,ANTHONY AVENUE,Bronx,10457,2028880028,2009317,BX-04,15,167,BX0302,40.842758,-73.904846,40.842818,-73.904509,2017-10-31T00:00:00.000,Preservation,Yes,Non Prevailing Wage,,4.0,46.0,,,1.0,1.0,40.0,10.0,,,,,,51.0,,51.0,51,Multifamily Finance Program,2017-10-31T00:00:00.000,Yes,Article XI,False,Not Subject to LL44
63791,REBIRTH REALTY CORP HDFC.HPO.FY18,2017-10-31T00:00:00.000,117087,2407,VALENTINE AVENUE,Bronx,10458,2031520018,2092396,BX-05,15,23702,BX0503,40.859579,-73.897031,40.859799,-73.897233,2017-10-31T00:00:00.000,Preservation,Yes,Non Prevailing Wage,,3.0,5.0,,,,,,,4.0,4.0,,,,8.0,,8.0,8,Multifamily Finance Program,2017-10-31T00:00:00.000,Yes,Article XI,False,Not Subject to LL44
63791,REBIRTH REALTY CORP HDFC.HPO.FY18,2017-10-31T00:00:00.000,807018,2411,VALENTINE AVENUE,Bronx,10458,2031520018,2092398,BX-05,15,23702,BX0503,40.859645,-73.897006,40.859799,-73.897233,2017-10-31T00:00:00.000,Preservation,Yes,Non Prevailing Wage,2.0,3.0,3.0,,,,,,,5.0,3.0,,,,8.0,,8.0,8,Multifamily Finance Program,2017-10-31T00:00:00.000,Yes,Article XI,False,Not Subject to LL44
63791,REBIRTH REALTY CORP HDFC.HPO.FY18,2017-10-31T00:00:00.000,807019,2415,VALENTINE AVENUE,Bronx,10458,2031520018,2092399,BX-05,15,23702,BX0503,40.859711,-73.896976,40.859799,-73.897233,2017-10-31T00:00:00.000,Preservation,Yes,Non Prevailing Wage,1.0,2.0,6.0,,,1.0,1.0,1.0,,4.0,4.0,,,,10.0,,10.0,10,Multifamily Finance Program,2017-10-31T00:00:00.000,Yes,Article XI,False,Not Subject to LL44
63791,REBIRTH REALTY CORP HDFC.HPO.FY18,2017-10-31T00:00:00.000,807020,2417,VALENTINE AVENUE,Bronx,10458,2031520018,2092397,BX-05,15,23702,BX0503,40.859744,-73.896962,40.859799,-73.897233,2017-10-31T00:00:00.000,Preservation,Yes,Non Prevailing Wage,,2.0,12.0,,,,,,4.0,7.0,2.0,1.0,,,14.0,,14.0,14,Multifamily Finance Program,2017-10-31T00:00:00.000,Yes,Article XI,False,Not Subject to LL44
63793,ZEVRONE REALTY HDFC.HPO.FY18,2017-10-31T00:00:00.000,55763,555,CAULDWELL AVENUE,Bronx,10455,2026230056,2004413,BX-01,17,73,BX0102,40.814481,-73.910655,40.814317,-73.911002,2017-10-31T00:00:00.000,Preservation,Yes,Non Prevailing Wage,3.0,2.0,16.0,,,1.0,,,20.0,2.0,,,,,22.0,,22.0,22,Multifamily Finance Program,2017-10-31T00:00:00.000,Yes,Article XI,False,Not Subject to LL44
63793,ZEVRONE REALTY HDFC.HPO.FY18,2017-10-31T00:00:00.000,55764,561,CAULDWELL AVENUE,Bronx,10455,2026230054,2004412,BX-01,17,73,BX0102,40.81458,-73.910619,40.814454,-73.910955,2017-10-31T00:00:00.000,Preservation,Yes,Non Prevailing Wage,3.0,3.0,16.0,,,,,,20.0,2.0,,,,,22.0,,22.0,22,Multifamily Finance Program,2017-10-31T00:00:00.000,Yes,Article XI,False,Not Subject to LL44
63793,ZEVRONE REALTY HDFC.HPO.FY18,2017-10-31T00:00:00.000,57682,1148,COLGATE AVENUE,Bronx,10472,2037370032,2023756,BX-09,17,52,BX0901,40.826987,-73.881652,40.827388,-73.881475,2017-10-31T00:00:00.000,Preservation,Yes,Non Prevailing Wage,4.0,2.0,10.0,,,1.0,,13.0,4.0,,,,,,17.0,,17.0,17,Multifamily Finance Program,2017-10-31T00:00:00.000,Yes,Article XI,False,Not Subject to LL44
63793,ZEVRONE REALTY HDFC.HPO.FY18,2017-10-31T00:00:00.000,57684,1150,COLGATE AVENUE,Bronx,10472,2037370033,2023757,BX-09,17,52,BX0901,40.827026,-73.88166,40.827492,-73.881496,2017-10-31T00:00:00.000,Preservation,Yes,Non Prevailing Wage,1.0,6.0,10.0,,,,,14.0,3.0,,,,,,17.0,,17.0,17,Multifamily Finance Program,2017-10-31T00:00:00.000,Yes,Article XI,False,Not Subject to LL44
63793,ZEVRONE REALTY HDFC.HPO.FY18,2017-10-31T00:00:00.000,57858,1405,COLLEGE AVENUE,Bronx,10456,2027860030,2007304,BX-04,16,225,BX0403,40.837734,-73.910472,40.837948,-73.910631,2017-10-31T00:00:00.000,Preservation,Yes,Non Prevailing Wage,11.0,11.0,47.0,,,1.0,7.0,35.0,23.0,5.0,,,,,70.0,,70.0,70,Multifamily Finance Program,2017-10-31T00:00:00.000,Yes,Article XI,False,Not Subject to LL44
63793,ZEVRONE REALTY HDFC.HPO.FY18,2017-10-31T00:00:00.000,65335,571,EAST 170 STREET,Bronx,10456,2029320015,2009720,BX-03,15,149,BX0301,40.834606,-73.901757,40.834724,-73.901446,2017-10-31T00:00:00.000,Preservation,Yes,Non Prevailing Wage,5.0,9.0,33.0,,,1.0,,36.0,11.0,1.0,,,,,48.0,,48.0,48,Multifamily Finance Program,2017-10-31T00:00:00.000,Yes,Article XI,False,Not Subject to LL44
63793,ZEVRONE REALTY HDFC.HPO.FY18,2017-10-31T00:00:00.000,78364,1365,FINDLAY AVENUE,Bronx,10456,2027830042,2007199,BX-04,16,17702,BX0403,40.836896,-73.909671,40.836973,-73.909931,2017-10-31T00:00:00.000,Preservation,Yes,Non Prevailing Wage,3.0,2.0,27.0,,,1.0,,24.0,5.0,4.0,,,,,33.0,,33.0,33,Multifamily Finance Program,2017-10-31T00:00:00.000,Yes,Article XI,False,Not Subject to LL44
