Project ID,Project Name,Project Start Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,Community Board,Council District,Census Tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units,Program Group,Project Completion Date,Extended Affordability Status,Planned Tax Benefit,BIN_str,earliest_dob_date,earliest_dob_date_source,fully_permitted_date,BBL_str,count_nb_bisweb_01_matched,count_new_building_dobnow_i1_matched,earliest_co_date
54360,SPRING CREEK PHASE 4B-1,2017-12-28T00:00:00.000,979268,495,VANDALIA AVENUE,Brooklyn,11239,3044520281,3421894,BK-05,42,107001,BK0504,40.655219,-73.874497,40.65563,-73.874255,2019-08-01T00:00:00.000,New Construction,No,Non Prevailing Wage,3.0,2.0,3.0,,,,,1.0,7.0,,,,,,8.0,,8.0,8,Multifamily Finance Program,2019-12-26T00:00:00.000,No,420c,3421894,2016-09-29,pre__filing_date,2018-02-05,3044520281,1,0,2019-08-01 00:00:00
54360,SPRING CREEK PHASE 4B-1,2017-12-28T00:00:00.000,979269,497,VANDALIA AVENUE,Brooklyn,11239,3044520280,3421893,BK-05,42,107001,BK0504,40.655238,-73.874453,40.655682,-73.874132,2019-08-01T00:00:00.000,New Construction,No,Non Prevailing Wage,3.0,2.0,3.0,,,,1.0,1.0,6.0,,,,,,8.0,,8.0,8,Multifamily Finance Program,2019-12-26T00:00:00.000,No,420c,3421893,2016-09-29,pre__filing_date,2018-02-05,3044520280,1,0,2019-08-01 00:00:00
54360,SPRING CREEK PHASE 4B-1,2017-12-28T00:00:00.000,979270,494,VANDALIA AVENUE,Brooklyn,11239,3044520441,3421910,BK-05,42,107001,BK0504,40.655251,-73.874378,40.654862,-73.874613,2019-11-25T00:00:00.000,New Construction,No,Non Prevailing Wage,,,7.0,,,1.0,1.0,1.0,6.0,,,,,,8.0,,8.0,8,Multifamily Finance Program,2019-12-26T00:00:00.000,No,420c,3421910,2016-09-30,pre__filing_date,2018-02-05,3044520441,1,0,2019-11-25 00:00:00
54360,SPRING CREEK PHASE 4B-1,2017-12-28T00:00:00.000,979271,496,VANDALIA AVENUE,Brooklyn,11239,3044520442,3421911,BK-05,42,107001,BK0504,40.655271,-73.874335,40.654906,-73.874508,2019-11-25T00:00:00.000,New Construction,No,Non Prevailing Wage,1.0,3.0,4.0,,,,1.0,1.0,6.0,,,,,,8.0,,8.0,8,Multifamily Finance Program,2019-12-26T00:00:00.000,No,420c,3421911,2016-09-30,pre__filing_date,2018-02-05,3044520442,1,0,2019-11-25 00:00:00
54360,SPRING CREEK PHASE 4B-1,2017-12-28T00:00:00.000,979272,498,VANDALIA AVENUE,Brooklyn,11239,3044520443,3421912,BK-05,42,107001,BK0504,40.65529,-73.874288,40.654949,-73.874407,2019-11-25T00:00:00.000,New Construction,No,Non Prevailing Wage,2.0,4.0,2.0,,,,1.0,1.0,5.0,,1.0,,,,8.0,,8.0,8,Multifamily Finance Program,2019-12-26T00:00:00.000,No,420c,3421912,2016-09-30,pre__filing_date,2018-02-05,3044520443,1,0,2019-11-25 00:00:00
54360,SPRING CREEK PHASE 4B-1,2017-12-28T00:00:00.000,979273,500,VANDALIA AVENUE,Brooklyn,11239,3044520444,3421913,BK-05,42,107001,BK0504,40.655309,-73.874244,40.654993,-73.874303,2019-11-25T00:00:00.000,New Construction,No,Non Prevailing Wage,,,8.0,,,,,1.0,7.0,,,,,,8.0,,8.0,8,Multifamily Finance Program,2019-12-26T00:00:00.000,No,420c,3421913,2016-09-30,pre__filing_date,2018-02-05,3044520444,1,0,2019-11-25 00:00:00
54360,SPRING CREEK PHASE 4B-1,2017-12-28T00:00:00.000,979274,502,VANDALIA AVENUE,Brooklyn,11239,3044520445,3421914,BK-05,42,107001,BK0504,40.655328,-73.874197,40.655037,-73.874198,2019-11-25T00:00:00.000,New Construction,No,Non Prevailing Wage,2.0,2.0,4.0,,,,,1.0,7.0,,,,,,8.0,,8.0,8,Multifamily Finance Program,2019-12-26T00:00:00.000,No,420c,3421914,2016-09-30,pre__filing_date,2018-02-05,3044520445,1,0,2019-11-25 00:00:00
54360,SPRING CREEK PHASE 4B-1,2017-12-28T00:00:00.000,979275,504,VANDALIA AVENUE,Brooklyn,11239,3044520446,3421915,BK-05,42,107001,BK0504,40.655347,-73.874151,40.655081,-73.874093,2019-12-26T00:00:00.000,New Construction,No,Non Prevailing Wage,2.0,2.0,4.0,,,,,1.0,7.0,,,,,,8.0,,8.0,8,Multifamily Finance Program,2019-12-26T00:00:00.000,No,420c,3421915,2016-09-30,pre__filing_date,2018-02-05,3044520446,1,0,2019-12-26 00:00:00
54360,SPRING CREEK PHASE 4B-1,2017-12-28T00:00:00.000,979276,506,VANDALIA AVENUE,Brooklyn,11239,3044520447,3421916,BK-05,42,107001,BK0504,40.655366,-73.874107,40.655127,-73.873992,2019-11-21T00:00:00.000,New Construction,No,Non Prevailing Wage,,,8.0,,,,,1.0,7.0,,,,,,8.0,,8.0,8,Multifamily Finance Program,2019-12-26T00:00:00.000,No,420c,3421916,2016-09-30,pre__filing_date,2018-02-05,3044520447,1,0,2019-10-31 00:00:00
54360,SPRING CREEK PHASE 4B-1,2017-12-28T00:00:00.000,979277,508,VANDALIA AVENUE,Brooklyn,11239,3044520448,3421917,BK-05,42,107001,BK0504,40.655386,-73.87406,40.655171,-73.873888,2019-11-21T00:00:00.000,New Construction,No,Non Prevailing Wage,2.0,2.0,4.0,,,,,1.0,7.0,,,,,,8.0,,8.0,8,Multifamily Finance Program,2019-12-26T00:00:00.000,No,420c,3421917,2016-09-29,pre__filing_date,2018-02-05,3044520448,1,0,2019-10-31 00:00:00
54360,SPRING CREEK PHASE 4B-1,2017-12-28T00:00:00.000,979278,510,VANDALIA AVENUE,Brooklyn,11239,3044520449,3421918,BK-05,42,107001,BK0504,40.655405,-73.874013,40.655215,-73.873783,2019-11-25T00:00:00.000,New Construction,No,Non Prevailing Wage,2.0,2.0,4.0,,,,,1.0,7.0,,,,,,8.0,,8.0,8,Multifamily Finance Program,2019-12-26T00:00:00.000,No,420c,3421918,2016-09-30,pre__filing_date,2018-02-05,3044520449,1,0,2019-10-31 00:00:00
54377,CONFIDENTIAL,2018-06-29T00:00:00.000,,----,----,Brooklyn,,,,BK-07,38,,,,,,,2023-05-26T00:00:00.000,New Construction,No,Non Prevailing Wage,1.0,18.0,22.0,8.0,,1.0,11.0,13.0,14.0,12.0,,,,,50.0,,50.0,50,Multifamily Finance Program,2023-05-26T00:00:00.000,No,420c,nan,2003-12-26,pre__filing_date,2014-08-12,,0,0,
54520,COMPASS 5,2017-04-05T00:00:00.000,975517,1903,WEST FARMS ROAD,Bronx,10460,2030167501,2129118,BX-06,15,359,BX0601,40.838446,-73.881325,40.838633,-73.881758,2019-11-13T00:00:00.000,New Construction,No,Non Prevailing Wage,65.0,,152.0,,,1.0,28.0,118.0,39.0,33.0,,,,,218.0,,218.0,218,Multifamily Finance Program,2019-12-12T00:00:00.000,No,420c,2129118,2015-10-30,pre__filing_date,2017-04-07,2030167501,1,0,2018-11-13 00:00:00
54842,Webster Commons Building D,2015-12-22T00:00:00.000,969555,3620,WEBSTER AVENUE,Bronx,10467,2033600077,2121025,BX-12,11,43501,BX1201,40.882615,-73.869782,40.882508,-73.869558,2018-10-15T00:00:00.000,New Construction,No,Non Prevailing Wage,,25.0,89.0,8.0,,1.0,31.0,28.0,62.0,2.0,,,,,123.0,,123.0,123,Multifamily Finance Program,2018-10-15T00:00:00.000,No,421a,2121025,2015-08-03,pre__filing_date,2016-06-01,2033600077,1,0,2018-10-15 00:00:00
54909,LIVONIA PHASE II SITES 6-8,2016-06-30T00:00:00.000,953939,453,HINSDALE STREET,Brooklyn,11207,3038187501,3421372,BK-05,42,1130,BK0503,40.663685,-73.898573,40.663926,-73.898205,2019-09-26T00:00:00.000,New Construction,No,Non Prevailing Wage,7.0,30.0,24.0,,,1.0,6.0,21.0,23.0,12.0,,,,,62.0,,62.0,62,Multifamily Finance Program,2019-09-26T00:00:00.000,No,420c,3421372,2015-11-16,pre__filing_date,2016-11-07,3038187501,1,0,2019-09-26 00:00:00
54909,LIVONIA PHASE II SITES 6-8,2016-06-30T00:00:00.000,971874,487,LIVONIA AVENUE,Brooklyn,11207,3038007501,3346238,BK-05,42,1132,BK0503,40.66398,-73.89929,40.664218,-73.899207,2019-02-22T00:00:00.000,New Construction,No,Non Prevailing Wage,9.0,20.0,60.0,,,1.0,15.0,42.0,18.0,15.0,,,,,90.0,,90.0,90,Multifamily Finance Program,2019-09-26T00:00:00.000,No,420c,3346238,2015-11-16,pre__filing_date,2016-10-19,3038007501,1,0,2019-02-22 00:00:00
54909,LIVONIA PHASE II SITES 6-8,2016-06-30T00:00:00.000,972724,500,LIVONIA AVENUE,Brooklyn,11207,3038177501,3421374,BK-05,42,1132,BK0503,40.664015,-73.898933,40.663771,-73.899085,2019-05-13T00:00:00.000,New Construction,No,Non Prevailing Wage,8.0,22.0,60.0,,,,15.0,42.0,18.0,15.0,,,,,90.0,,90.0,90,Multifamily Finance Program,2019-09-26T00:00:00.000,No,420c,3421374,2015-11-16,pre__filing_date,2016-11-07,3038177501,1,0,2019-05-13 00:00:00
54954,THE FREDERICK,2017-06-30T00:00:00.000,967023,2395,FREDERICK DOUGLASS BOULEVARD,Manhattan,10027,1019557503,1090354,MN-10,9,215,MN1002,40.812462,-73.949507,40.812545,-73.949796,2020-10-20T00:00:00.000,New Construction,No,Non Prevailing Wage,15.0,8.0,45.0,6.0,,1.0,11.0,25.0,27.0,12.0,,,,,75.0,,75.0,75,Multifamily Finance Program,2020-11-05T00:00:00.000,No,420c,1090354,2017-01-19,pre__filing_date,2017-11-02,1019557503,1,0,2020-06-30 00:00:00
55036,TLK Manor,2016-06-29T00:00:00.000,965812,944,ROGERS PLACE,Bronx,10459,2026990007,2129271,BX-02,17,12901,BX0202,40.822312,-73.897837,40.822364,-73.897605,2019-04-29T00:00:00.000,New Construction,No,Non Prevailing Wage,7.0,,31.0,,,,5.0,20.0,8.0,5.0,,,,,38.0,,38.0,38,Multifamily Finance Program,2019-07-29T00:00:00.000,No,420c,2129271,2015-12-01,pre__filing_date,2016-11-03,2026990007,1,0,2018-11-07 00:00:00
55036,TLK Manor,2016-06-29T00:00:00.000,968113,917,WESTCHESTER AVENUE,Bronx,10459,2026987501,2005371,BX-02,17,12901,BX0202,40.82145,-73.898181,40.821807,-73.898115,2019-07-29T00:00:00.000,New Construction,No,Non Prevailing Wage,10.0,,34.0,,,1.0,6.0,22.0,10.0,7.0,,,,,45.0,,45.0,45,Multifamily Finance Program,2019-07-29T00:00:00.000,No,420c,2005371,2015-12-01,pre__filing_date,2018-03-05,2026987501,1,0,2019-07-29 00:00:00
55050,Compass Residences 2B,2015-06-29T00:00:00.000,966963,1544,BOONE AVENUE,Bronx,10460,2030147501,2128953,BX-03,17,157,BX0303,40.833018,-73.885093,40.833078,-73.884619,2017-05-10T00:00:00.000,New Construction,No,Non Prevailing Wage,49.0,,114.0,,,1.0,31.0,50.0,60.0,22.0,1.0,,,,164.0,,164.0,164,Multifamily Finance Program,2017-05-10T00:00:00.000,No,420c,2128953,2014-11-25,pre__filing_date,2015-07-20,2030147501,2,0,2018-03-19 00:00:00
55080,SOUTH BUSHWICK NEIGHBORHOOD HOMES (SBNH),2025-05-29T00:00:00.000,966456,1143,HANCOCK STREET,Brooklyn,11221,3033890045,3077905,BK-04,37,415,BK0402,40.690343,-73.913047,40.690585,-73.913151,,New Construction,No,Non Prevailing Wage,,,,3.0,,,,,2.0,1.0,,,,,2.0,1.0,3.0,3,Multifamily Finance Program,,No,Article XI,3077905,2015-11-09,pre__filing_date,2025-06-13,3033890045,2,0,
55080,SOUTH BUSHWICK NEIGHBORHOOD HOMES (SBNH),2025-05-29T00:00:00.000,975747,1264,BUSHWICK AVENUE,Brooklyn,11207,3034010038,3000000,BK-04,37,401,BK0402,40.687138,-73.91401,40.686941,-73.914212,,New Construction,No,Non Prevailing Wage,,,,8.0,,,,,1.0,7.0,,,,,,8.0,8.0,8,Multifamily Finance Program,,No,Article XI,3000000,,,,3034010038,0,0,
55080,SOUTH BUSHWICK NEIGHBORHOOD HOMES (SBNH),2025-05-29T00:00:00.000,1017565,676,CENTRAL AVENUE,Brooklyn,11207,3034400035,3000000,BK-04,37,411,BK0402,40.687668,-73.906866,40.68758,-73.907158,,New Construction,No,Non Prevailing Wage,,,,2.0,,,,1.0,,1.0,,,,,1.0,1.0,2.0,2,Multifamily Finance Program,,No,Article XI,3000000,2020-07-08,pre__filing_date,2025-06-12,3034400035,1,0,
55080,SOUTH BUSHWICK NEIGHBORHOOD HOMES (SBNH),2025-05-29T00:00:00.000,1017566,635,CHAUNCEY STREET,Brooklyn,11207,,,BK-04,37,403,BK0402,40.68324,-73.909468,,,,New Construction,No,Non Prevailing Wage,,,,8.0,,,,4.0,2.0,2.0,,,,,,8.0,8.0,8,Multifamily Finance Program,,No,Article XI,nan,2003-12-26,pre__filing_date,2014-08-12,,1,0,
55223,SYDNEY HOUSE,2018-02-22T00:00:00.000,979051,839,TILDEN STREET,Bronx,10467,2046710004,2129466,BX-12,12,380,BX1201,40.876868,-73.860572,40.8772,-73.860131,2020-01-29T00:00:00.000,New Construction,No,Non Prevailing Wage,,,56.0,,,1.0,,26.0,24.0,7.0,,,,,1.0,56.0,57.0,57,Multifamily Finance Program,2020-01-29T00:00:00.000,No,,2129466,2016-03-14,pre__filing_date,2018-05-01,2046710004,1,0,2020-01-29 00:00:00
55249,ST. BARNABAS WELLNESS CARE & AFFORDABLE HOUSING,2016-06-30T00:00:00.000,972215,4439,3 AVENUE,Bronx,10457,2030487501,2127259,BX-06,15,37504,BX0602,40.852134,-73.892766,40.852313,-73.893026,2018-12-14T00:00:00.000,New Construction,No,Non Prevailing Wage,,50.0,82.0,,,1.0,20.0,62.0,34.0,17.0,,,,,133.0,,133.0,133,Multifamily Finance Program,2019-03-15T00:00:00.000,No,420c,2127259,2015-09-17,pre__filing_date,2016-09-13,2030487501,1,0,2018-12-14 00:00:00
55249,ST. BARNABAS WELLNESS CARE & AFFORDABLE HOUSING,2016-06-30T00:00:00.000,989851,4511,3 AVENUE,Bronx,10457,2030517501,2128231,BX-06,15,385,BX0603,40.853629,-73.891372,40.853846,-73.891813,2019-03-15T00:00:00.000,New Construction,No,Non Prevailing Wage,45.0,,136.0,,,,14.0,84.0,53.0,30.0,,,,,181.0,,181.0,181,Multifamily Finance Program,2019-03-15T00:00:00.000,No,420c,2128231,2009-04-22,pre__filing_date,2010-04-06,2030517501,3,0,2019-03-15 00:00:00
55263,St. Albans Cycle Of Life,2016-06-30T00:00:00.000,966134,118-35,FARMERS BOULEVARD,Queens,11412,4126037501,4607300,QN-12,27,394,QN1205,40.689392,-73.762087,40.689331,-73.761597,2018-08-03T00:00:00.000,New Construction,No,Non Prevailing Wage,8.0,20.0,38.0,,,1.0,,33.0,34.0,,,,,,67.0,,67.0,67,Multifamily Finance Program,2018-08-03T00:00:00.000,No,420c,4607300,2001-11-29,pre__filing_date,2003-07-15,4126037501,2,0,2018-12-04 00:00:00
55264,THESSALONIA MANOR,2016-12-29T00:00:00.000,966135,960,PROSPECT AVENUE,Bronx,10459,2026907504,2129270,BX-02,17,12901,BX0202,40.822745,-73.900336,40.822646,-73.899505,2019-01-25T00:00:00.000,New Construction,No,Non Prevailing Wage,36.0,,83.0,,,1.0,,50.0,52.0,18.0,,,,,120.0,,120.0,120,Multifamily Finance Program,2019-01-25T00:00:00.000,No,420c,2129270,2016-04-08,pre__filing_date,2017-04-07,2026907504,1,0,2019-01-25 00:00:00
55437,Atlantic Yards B14 (Pacific Park),2014-12-12T00:00:00.000,966924,535,CARLTON AVENUE,Brooklyn,11238,3011297502,3418188,BK-08,35,163,BK0801,40.681447,-73.970879,40.681167,-73.970612,2019-06-18T00:00:00.000,New Construction,No,Non Prevailing Wage,,15.0,75.0,26.0,181.0,1.0,66.0,129.0,88.0,14.0,,,,1.0,298.0,,298.0,298,Multifamily Finance Program,2019-06-18T00:00:00.000,No,421a,3418188,2014-09-04,pre__filing_date,2015-07-28,3011297502,1,0,2017-01-03 00:00:00
57668,WSFSSH. 275 EAST138TH ST. TRES PUENTES,2016-05-19T00:00:00.000,985850,295,EAST 138 STREET,Bronx,10454,2023140015,2129115,BX-01,8,39,BX0101,40.810463,-73.926028,40.810567,-73.925605,2018-12-31T00:00:00.000,New Construction,No,Prevailing Wage,56.0,,,,,,7.0,49.0,,,,,,,56.0,,56.0,56,Multifamily Finance Program,2018-12-31T00:00:00.000,No,420c,2129115,2015-06-09,pre__filing_date,2017-01-31,2023140015,1,0,2018-12-31 00:00:00
57668,WSFSSH. 275 EAST138TH ST. TRES PUENTES,2016-05-19T00:00:00.000,990453,2550,3 AVENUE,Bronx,10454,2023140001,2128327,BX-01,8,39,BX0101,40.811201,-73.92684,40.811045,-73.926537,2018-08-30T00:00:00.000,New Construction,No,Prevailing Wage,119.0,,,,,,38.0,81.0,,,,,,,119.0,,119.0,119,Multifamily Finance Program,2018-12-31T00:00:00.000,No,420c,2128327,2015-06-09,pre__filing_date,2016-08-05,2023140001,1,0,2018-08-30 00:00:00
57772,Douglaston.155-175 Friendship Lane. Seaview C,2016-06-29T00:00:00.000,967356,155,FRIENDSHIP LANE,Staten Island,10314,5009550220,5166394,SI-02,50,181,SI0203,40.595626,-74.130724,40.595996,-74.130926,2018-08-07T00:00:00.000,New Construction,No,Prevailing Wage,80.0,,,,,1.0,41.0,39.0,1.0,,,,,,81.0,,81.0,81,Multifamily Finance Program,2018-08-07T00:00:00.000,No,420c,5166394,2015-09-16,pre__filing_date,2016-10-12,5009550220,1,0,2018-08-07 00:00:00
57772,Douglaston.155-175 Friendship Lane. Seaview C,2016-06-29T00:00:00.000,967357,175,FRIENDSHIP LANE,Staten Island,10314,5009550220,5171901,SI-02,50,181,SI0203,40.595753,-74.130505,40.595996,-74.130926,2018-08-07T00:00:00.000,New Construction,No,Prevailing Wage,80.0,,,,,,41.0,39.0,,,,,,,80.0,,80.0,80,Multifamily Finance Program,2018-08-07T00:00:00.000,No,420c,5171901,2015-09-16,pre__filing_date,2016-10-12,5009550220,1,0,
58015,284-298 East 162nd Street,2016-06-30T00:00:00.000,966812,294,EAST 162 STREET,Bronx,10451,2024217501,2128995,BX-04,16,173,BX0401,40.826203,-73.916977,40.825973,-73.917194,2018-07-20T00:00:00.000,New Construction,No,Non Prevailing Wage,37.0,,88.0,,,1.0,30.0,34.0,42.0,20.0,,,,,126.0,,126.0,126,Multifamily Finance Program,2018-07-20T00:00:00.000,No,420c,2128995,2015-08-17,pre__filing_date,2016-08-17,2024217501,1,0,2018-07-20 00:00:00
58388,COMUNILIFE. 1815 WEST FARMS ROAD,2017-01-19T00:00:00.000,970697,1815,WEST FARMS ROAD,Bronx,10460,2030150062,2000000,BX-03,17,161,BX0303,40.836723,-73.882148,40.836647,-73.882517,2018-12-14T00:00:00.000,New Construction,No,Non Prevailing Wage,80.0,,,,,1.0,80.0,1.0,,,,,,,81.0,,81.0,81,Multifamily Finance Program,2018-12-14T00:00:00.000,No,420c,2000000,2015-09-11,pre__filing_date,2017-04-07,2030150062,1,0,
58479,SOUNDVIEW HOMES - PHASE III,2020-09-30T00:00:00.000,989176,1739,LACOMBE AVENUE,Bronx,10473,2035150020,2129207,BX-09,18,2001,BX0902,40.814533,-73.86528,40.814652,-73.866205,2023-12-13T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,8.0,,,,4.0,,4.0,,,,,,8.0,8.0,8,Multifamily Finance Program,2024-01-26T00:00:00.000,No,Article XI,2129207,2018-09-14,pre__filing_date,2021-01-29,2035150020,9,0,2023-12-13 14:15:25
58479,SOUNDVIEW HOMES - PHASE III,2020-09-30T00:00:00.000,989177,1735,LACOMBE AVENUE,Bronx,10473,2035150020,2129208,BX-09,18,2001,BX0902,40.814525,-73.865335,40.814652,-73.866205,2023-12-27T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,8.0,,,,4.0,4.0,,,,,,,8.0,8.0,8,Multifamily Finance Program,2024-01-26T00:00:00.000,No,Article XI,2129208,2018-09-14,pre__filing_date,2021-01-28,2035150020,9,0,2023-12-27 17:13:52
58479,SOUNDVIEW HOMES - PHASE III,2020-09-30T00:00:00.000,989178,1731,LACOMBE AVENUE,Bronx,10473,2035150020,2129209,BX-09,18,2001,BX0902,40.814519,-73.865389,40.814652,-73.866205,2023-12-14T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,8.0,,,,1.0,7.0,,,,,,,8.0,8.0,8,Multifamily Finance Program,2024-01-26T00:00:00.000,No,Article XI,2129209,2018-09-14,pre__filing_date,2021-01-28,2035150020,9,0,2023-12-14 09:47:04
58479,SOUNDVIEW HOMES - PHASE III,2020-09-30T00:00:00.000,989179,1727,LACOMBE AVENUE,Bronx,10473,2035150020,2129210,BX-09,18,2001,BX0902,40.814514,-73.865443,40.814652,-73.866205,2024-01-16T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,8.0,,,,1.0,7.0,,,,,,,8.0,8.0,8,Multifamily Finance Program,2024-01-26T00:00:00.000,No,Article XI,2129210,2018-09-14,pre__filing_date,2021-01-28,2035150020,9,0,2024-01-16 16:28:04
58479,SOUNDVIEW HOMES - PHASE III,2020-09-30T00:00:00.000,989181,1723,LACOMBE AVENUE,Bronx,10473,2035150020,2129204,BX-09,18,2001,BX0902,40.814509,-73.865493,40.814652,-73.866205,2023-12-15T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,4.0,,,,,4.0,,,,,,,4.0,4.0,4,Multifamily Finance Program,2024-01-26T00:00:00.000,No,Article XI,2129204,2018-09-14,pre__filing_date,2021-01-27,2035150020,9,0,2023-12-15 15:07:57
58479,SOUNDVIEW HOMES - PHASE III,2020-09-30T00:00:00.000,989182,1719,LACOMBE AVENUE,Bronx,10473,2035150020,2129206,BX-09,18,2001,BX0902,40.8145,-73.865548,40.814652,-73.866205,2023-12-13T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,4.0,,,,,4.0,,,,,,,4.0,4.0,4,Multifamily Finance Program,2024-01-26T00:00:00.000,No,Article XI,2129206,2018-09-14,pre__filing_date,2021-01-27,2035150020,9,0,2023-12-13 13:32:39
58479,SOUNDVIEW HOMES - PHASE III,2020-09-30T00:00:00.000,996068,1715,LACOMBE AVENUE,Bronx,10473,2035150001,2092605,BX-09,18,2001,BX0902,40.814487,-73.865674,40.815663,-73.86673,2024-01-26T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,8.0,,,,4.0,4.0,,,,,,,8.0,8.0,8,Multifamily Finance Program,2024-01-26T00:00:00.000,No,Article XI,2092605,,,,2035150001,0,0,
58479,SOUNDVIEW HOMES - PHASE III,2020-09-30T00:00:00.000,996069,351,BRONX RIVER AVENUE,Bronx,10473,2035150020,2129205,BX-09,18,2001,BX0902,40.814447,-73.866801,40.814652,-73.866205,2023-12-13T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,8.0,,,,5.0,3.0,,,,,,,8.0,8.0,8,Multifamily Finance Program,2024-01-26T00:00:00.000,No,Article XI,2129205,2018-09-14,pre__filing_date,2021-01-27,2035150020,9,0,2023-12-13 11:59:26
58479,SOUNDVIEW HOMES - PHASE III,2020-09-30T00:00:00.000,996070,359,BRONX RIVER AVENUE,Bronx,10473,2035150020,2129212,BX-09,18,2001,BX0902,40.814483,-73.866928,40.814652,-73.866205,2023-12-13T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,8.0,,,,4.0,,4.0,,,,,,8.0,8.0,8,Multifamily Finance Program,2024-01-26T00:00:00.000,No,Article XI,2129212,2018-09-14,pre__filing_date,2021-06-08,2035150020,9,0,2023-12-13 11:39:32
58479,SOUNDVIEW HOMES - PHASE III,2020-09-30T00:00:00.000,996071,355,BRONX RIVER AVENUE,Bronx,10473,2035150020,2129211,BX-09,18,2001,BX0902,40.814463,-73.866866,40.814652,-73.866205,2023-12-13T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,8.0,,,,4.0,,4.0,,,,,,8.0,8.0,8,Multifamily Finance Program,2024-01-26T00:00:00.000,No,Article XI,2129211,2018-09-14,pre__filing_date,2021-01-27,2035150020,9,0,2023-12-13 11:59:48
58480,Story Avenue East,2016-06-22T00:00:00.000,973555,1530,STORY AVENUE,Bronx,10473,2036237501,2127284,BX-09,18,28,BX0901,40.821656,-73.877702,40.820956,-73.877945,2020-02-20T00:00:00.000,New Construction,No,Non Prevailing Wage,,,169.0,42.0,,1.0,23.0,75.0,69.0,45.0,,,,,212.0,,212.0,212,Multifamily Finance Program,2020-02-20T00:00:00.000,No,Article XI,2127284,2015-07-28,pre__filing_date,2016-12-20,2036237501,1,0,2019-06-21 00:00:00
58621,TREE OF LIFE,2017-05-24T00:00:00.000,972781,89-48,164 STREET,Queens,11432,4097937502,4000000,QN-12,27,44601,QN1201,40.707058,-73.796924,40.706092,-73.796851,2024-05-23T00:00:00.000,New Construction,No,Non Prevailing Wage,,17.0,113.0,43.0,,1.0,14.0,86.0,44.0,30.0,,,,,174.0,,174.0,174,Multifamily Finance Program,2024-05-23T00:00:00.000,No,Article XI,4000000,,,,4097937502,0,0,
58623,BRONXVIEW AT SERVIAM,2018-06-22T00:00:00.000,976713,2885,MARION AVENUE,Bronx,10458,2032917501,2128914,BX-07,15,40702,BX0702,40.868482,-73.88506,40.867864,-73.886453,2021-08-26T00:00:00.000,New Construction,No,Non Prevailing Wage,12.0,12.0,67.0,22.0,,1.0,,26.0,66.0,22.0,,,,,114.0,,114.0,114,Multifamily Finance Program,2021-08-26T00:00:00.000,No,Article XI,2128914,2015-06-30,pre__filing_date,2018-10-25,2032917501,1,0,2021-08-26 16:33:34
58625,ONE FLUSHING,2016-12-29T00:00:00.000,967648,133-45,41 AVENUE,Queens,11355,4050377507,4618345,QN-07,20,871,QN0707,40.757559,-73.83092,40.757888,-73.830714,2019-01-25T00:00:00.000,New Construction,No,Non Prevailing Wage,,66.0,105.0,60.0,,1.0,60.0,90.0,57.0,25.0,,,,,232.0,,232.0,232,Multifamily Finance Program,2020-03-25T00:00:00.000,No,Article XI,4618345,2016-03-07,pre__filing_date,2017-03-28,4050377507,1,0,2019-01-25 00:00:00
58638,491 Gerard Avenue,2016-06-23T00:00:00.000,973182,491,GERARD AVENUE,Bronx,10451,2023517501,2127104,BX-01,8,6301,BX0401,40.818285,-73.929528,40.818469,-73.929704,2018-07-05T00:00:00.000,New Construction,No,Non Prevailing Wage,23.0,,130.0,,,,51.0,58.0,29.0,15.0,,,,,153.0,,153.0,153,Multifamily Finance Program,2018-07-05T00:00:00.000,No,Article XI,2127104,2015-07-13,pre__filing_date,2016-11-09,2023517501,1,0,2018-05-25 00:00:00
58666,BRKG GND. AAPCI. 3 LIVONIA AVE. EDWIN'S PLACE,2018-06-28T00:00:00.000,968251,278,GRAFTON STREET,Brooklyn,11212,3035660006,3000000,BK-16,41,894,BK1602,40.661524,-73.917424,40.661461,-73.917878,2020-09-22T00:00:00.000,New Construction,No,Prevailing Wage,88.0,25.0,12.0,,,1.0,56.0,35.0,26.0,9.0,,,,,126.0,,126.0,126,Multifamily Finance Program,2020-09-22T00:00:00.000,No,420c,3000000,,,,3035660006,0,0,
